clip_id,stratum,group,tier,endpoint,seed,path,T,a_idx,b_idx,two_sided,md5,static_pix,twin_clip_id,prompt_cat,grid,notes
gridF_v3__davis_tennis_snowboard__s42,S-GRID-F,NULLGEN,,davis_tennis_snowboard,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__davis_tennis_snowboard__ref_hero_flight_5__s42.mp4,121,8,113,True,1fb4bb1e72d61bd8554d7fad4e376fa3,False,,neutral,v3,dedup_group=5;endpoint_class=davis
gridF_v3__davis_tennis_snowboard__s43,S-GRID-F,NULLGEN,,davis_tennis_snowboard,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__davis_tennis_snowboard__ref_hero_flight_5__s43.mp4,121,8,113,True,547ca74faae01e7802a9aa714298d598,False,,neutral,v3,dedup_group=5;endpoint_class=davis
gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_10042758.humanvid_7537430,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_10042758.humanvid_7537430__ref_hero_flight_6__s42.mp4,121,8,113,True,c321d2f05d2f53c027aab09c6f055ab1,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_10042758.humanvid_7537430,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_10042758.humanvid_7537430__ref_hero_flight_6__s43.mp4,121,8,113,True,94b6faf318da586eb81de942447f5876,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_12405668.humanvid_7539020,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_12405668.humanvid_7539020__ref_shadow_smoke_7__s42.mp4,121,8,113,True,9f87e38c63b23d1532992009e8726f22,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_12405668.humanvid_7539020,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_12405668.humanvid_7539020__ref_shadow_smoke_7__s43.mp4,121,8,113,True,5d6bc9436efa6f5773c85b134dd37e06,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_2402374.humanvid_7663067,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_2402374.humanvid_7663067__ref_earth_wave_3__s42.mp4,121,8,113,True,ae2918a06932a3b19e6094d448f4412d,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_2402374.humanvid_7663067,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_2402374.humanvid_7663067__ref_earth_wave_3__s43.mp4,121,8,113,True,b95b6df17ffa39eb64f02b1a37177ac6,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_3795426.humanvid_7670221,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_3795426.humanvid_7670221__ref_giant_grab_3__s42.mp4,121,8,113,True,ce76d36158d417bffe7e1bc7c1412070,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_3795426.humanvid_7670221,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_3795426.humanvid_7670221__ref_giant_grab_3__s43.mp4,121,8,113,True,d75acb5d49f43677de065bb44af6af21,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4058810.humanvid_7682587,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4058810.humanvid_7682587__ref_air_bending_1__s42.mp4,121,8,113,True,eed3d1f9494ab3b48c3dc1ebcffb7186,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4058810.humanvid_7682587,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4058810.humanvid_7682587__ref_air_bending_1__s43.mp4,121,8,113,True,0a909a8f92b6b39ead31a89614ae296d,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4076737.humanvid_7707744,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4076737.humanvid_7707744__ref_water_bending_3__s42.mp4,121,8,113,True,3de666b197b081a980cb738f384d124e,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4076737.humanvid_7707744,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4076737.humanvid_7707744__ref_water_bending_3__s43.mp4,121,8,113,True,4ef138cb58e2ff7026e07ff9aa561fa5,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4223661.humanvid_7772314,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4223661.humanvid_7772314__ref_flame_transition_2__s42.mp4,121,8,113,True,0c501cb59395e66e6f26731ac61fc33d,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4223661.humanvid_7772314,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4223661.humanvid_7772314__ref_flame_transition_2__s43.mp4,121,8,113,True,b7d347d8d4c45684811a4871de4e51bd,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4325522.humanvid_7776745,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4325522.humanvid_7776745__ref_flame_transition_3__s42.mp4,121,8,113,True,08698ec0b64f41ca12219d3f7859ccb2,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4325522.humanvid_7776745,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-foreign__base_cond_neutral_v3__hvpair.humanvid_4325522.humanvid_7776745__ref_flame_transition_3__s43.mp4,121,8,113,True,5988dac90d6b0322823f638cf6412472,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__davis_blackswan_rhino__s42,S-GRID-F,NULLGEN,,davis_blackswan_rhino,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__davis_blackswan_rhino__ref_firelava_0__s42.mp4,121,8,113,True,1c39dd98c9de24f334f88e659fba8a92,False,,neutral,v3,dedup_group=4;endpoint_class=davis
gridF_v3__davis_blackswan_rhino__s43,S-GRID-F,NULLGEN,,davis_blackswan_rhino,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__davis_blackswan_rhino__ref_firelava_0__s43.mp4,121,8,113,True,1d99746e493450829c547ff5bf30030e,False,,neutral,v3,dedup_group=4;endpoint_class=davis
gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4457812.humanvid_7864986,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4457812.humanvid_7864986__ref_display_transition_2__s42.mp4,121,8,113,True,fd61e452d53a3921bb9ee278ffc87f59,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4457812.humanvid_7864986,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4457812.humanvid_7864986__ref_display_transition_2__s43.mp4,121,8,113,True,77cab22af95fdc98187d17832b0a1ef7,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4650062.humanvid_7884019,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4650062.humanvid_7884019__ref_firelava_1__s42.mp4,121,8,113,True,6c4a69cd71638907ab9539ceb5c67bca,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4650062.humanvid_7884019,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4650062.humanvid_7884019__ref_firelava_1__s43.mp4,121,8,113,True,942c4e44d6b658cdc01066312ae1ff6a,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4734626.humanvid_7957231,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4734626.humanvid_7957231__ref_flying_cam_transition_2__s42.mp4,121,8,113,True,819435eebbdf5bca0b00aa5c469a9347,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4734626.humanvid_7957231,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4734626.humanvid_7957231__ref_flying_cam_transition_2__s43.mp4,121,8,113,True,fe909f21338c848e005a407dbe01870c,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_4873451.humanvid_7969628,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4873451.humanvid_7969628__ref_melt_transition_3__s42.mp4,121,8,113,True,f189b4891a20f13f6e5ac143f29bf5e5,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_4873451.humanvid_7969628,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_4873451.humanvid_7969628__ref_melt_transition_3__s43.mp4,121,8,113,True,abe814f2f903e17fcc998afeb11c3f83,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s42,S-GRID-F,NULLGEN,,hvpair.humanvid_5124224.humanvid_7970355,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_5124224.humanvid_7970355__ref_raven_transition_1__s42.mp4,121,8,113,True,232346796ea612950a5f7962e51a0f0e,False,,neutral,v3,dedup_group=1;endpoint_class=davis
gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s43,S-GRID-F,NULLGEN,,hvpair.humanvid_5124224.humanvid_7970355,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-foreign__base_cond_neutral_v3__hvpair.humanvid_5124224.humanvid_7970355__ref_raven_transition_1__s43.mp4,121,8,113,True,e2b42ffbc12de4e467d408efd94eae0b,False,,neutral,v3,dedup_group=1;endpoint_class=davis
start_v2__animalization_3__s42,S-GRID-START,NULLGEN,,animalization_3,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__animalization_3__ref_animalization_1__s42.mp4,121,8,120,False,95f7c0d58dc65134c67bf97c19eb18ab,False,,neutral,v2,dedup_group=1;start_anchor=animalization_3_start9;endpoint_class=animalization
start_v2__animalization_3__s43,S-GRID-START,NULLGEN,,animalization_3,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__animalization_3__ref_animalization_1__s43.mp4,121,8,120,False,967935380b7da9e9b29ce340a7eda880,False,,neutral,v2,dedup_group=1;start_anchor=animalization_3_start9;endpoint_class=animalization
start_v2__color_rain_3__s42,S-GRID-START,NULLGEN,,color_rain_3,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__color_rain_3__ref_color_rain_1__s42.mp4,121,8,120,False,7f5867d85cf86977e7ab6f747482a565,False,,neutral,v2,dedup_group=1;start_anchor=color_rain_3_start9;endpoint_class=color_rain
start_v2__color_rain_3__s43,S-GRID-START,NULLGEN,,color_rain_3,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__color_rain_3__ref_color_rain_1__s43.mp4,121,8,120,False,b97ed75ca3ca7066e118628a54da8e79,False,,neutral,v2,dedup_group=1;start_anchor=color_rain_3_start9;endpoint_class=color_rain
start_v2__earth_element_1__s42,S-GRID-START,NULLGEN,,earth_element_1,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__earth_element_1__ref_earth_element_0__s42.mp4,121,8,120,False,123a9706edf770e1973650b47a2a73cd,False,,neutral,v2,dedup_group=1;start_anchor=earth_element_1_start9;endpoint_class=earth_element
start_v2__earth_element_1__s43,S-GRID-START,NULLGEN,,earth_element_1,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__earth_element_1__ref_earth_element_0__s43.mp4,121,8,120,False,670e0714a829f23391f600e05efb9299,True,,neutral,v2,dedup_group=1;start_anchor=earth_element_1_start9;endpoint_class=earth_element
start_v2__gas_transformation_1__s42,S-GRID-START,NULLGEN,,gas_transformation_1,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__gas_transformation_1__ref_gas_transformation_0__s42.mp4,121,8,120,False,27466cc978437929e4373b9a0283d38a,False,,neutral,v2,dedup_group=1;start_anchor=gas_transformation_1_start9;endpoint_class=gas_transformation
start_v2__gas_transformation_1__s43,S-GRID-START,NULLGEN,,gas_transformation_1,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__gas_transformation_1__ref_gas_transformation_0__s43.mp4,121,8,120,False,438ea591d4d367f1330db11eeea525a3,True,,neutral,v2,dedup_group=1;start_anchor=gas_transformation_1_start9;endpoint_class=gas_transformation
start_v2__illustration_scene_1__s42,S-GRID-START,NULLGEN,,illustration_scene_1,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__illustration_scene_1__ref_illustration_scene_0__s42.mp4,121,8,120,False,51af5819796a87a8fc2fbb005eb08b27,False,,neutral,v2,dedup_group=1;start_anchor=illustration_scene_1_start9;endpoint_class=illustration_scene
start_v2__illustration_scene_1__s43,S-GRID-START,NULLGEN,,illustration_scene_1,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__illustration_scene_1__ref_illustration_scene_0__s43.mp4,121,8,120,False,a1fcc6993b319cefab88146e0a7a9e67,False,,neutral,v2,dedup_group=1;start_anchor=illustration_scene_1_start9;endpoint_class=illustration_scene
start_v2__money_rain_2__s42,S-GRID-START,NULLGEN,,money_rain_2,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__money_rain_2__ref_money_rain_0__s42.mp4,121,8,120,False,99127cf4e6a4233d9df2aa6d0928d135,False,,neutral,v2,dedup_group=1;start_anchor=money_rain_2_start9;endpoint_class=money_rain
start_v2__money_rain_2__s43,S-GRID-START,NULLGEN,,money_rain_2,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__money_rain_2__ref_money_rain_0__s43.mp4,121,8,120,False,717a8414da85ce5a291b2b637eab0cc2,False,,neutral,v2,dedup_group=1;start_anchor=money_rain_2_start9;endpoint_class=money_rain
start_v2__polygon_1__s42,S-GRID-START,NULLGEN,,polygon_1,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__polygon_1__ref_polygon_0__s42.mp4,121,8,120,False,6474de609cbb2663f4beb1d49a8c57ef,False,,neutral,v2,dedup_group=1;start_anchor=polygon_1_start9;endpoint_class=polygon
start_v2__polygon_1__s43,S-GRID-START,NULLGEN,,polygon_1,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__polygon_1__ref_polygon_0__s43.mp4,121,8,120,False,abf9ec7443ee90ddd31fa19ab5e3d29c,False,,neutral,v2,dedup_group=1;start_anchor=polygon_1_start9;endpoint_class=polygon
start_v2__portal_10__s42,S-GRID-START,NULLGEN,,portal_10,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__portal_10__ref_portal_0__s42.mp4,121,8,120,False,078d1de0893eb6cb41e3af415833450b,False,,neutral,v2,dedup_group=1;start_anchor=portal_10_start9;endpoint_class=portal
start_v2__portal_10__s43,S-GRID-START,NULLGEN,,portal_10,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__portal_10__ref_portal_0__s43.mp4,121,8,120,False,02466376d53d5947690489e85a9a4468,False,,neutral,v2,dedup_group=1;start_anchor=portal_10_start9;endpoint_class=portal
start_v2__shadow_1__s42,S-GRID-START,NULLGEN,,shadow_1,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__shadow_1__ref_shadow_0__s42.mp4,121,8,120,False,5ee1f1c6b68c5a1af8e2a1cbea5b4ce8,False,,neutral,v2,dedup_group=1;start_anchor=shadow_1_start9;endpoint_class=shadow
start_v2__shadow_1__s43,S-GRID-START,NULLGEN,,shadow_1,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__shadow_1__ref_shadow_0__s43.mp4,121,8,120,False,9e123db113fa2c32fc0410de93687880,False,,neutral,v2,dedup_group=1;start_anchor=shadow_1_start9;endpoint_class=shadow
start_v2__super_fast_run_10__s42,S-GRID-START,NULLGEN,,super_fast_run_10,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__super_fast_run_10__ref_super_fast_run_1__s42.mp4,121,8,120,False,1250de1fae17bdd939151a78fb143664,False,,neutral,v2,dedup_group=1;start_anchor=super_fast_run_10_start9;endpoint_class=super_fast_run
start_v2__super_fast_run_10__s43,S-GRID-START,NULLGEN,,super_fast_run_10,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__super_fast_run_10__ref_super_fast_run_1__s43.mp4,121,8,120,False,ffdbb3524564704904b6a92f117f883b,False,,neutral,v2,dedup_group=1;start_anchor=super_fast_run_10_start9;endpoint_class=super_fast_run
start_v2__wireframe_2__s42,S-GRID-START,NULLGEN,,wireframe_2,42,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__wireframe_2__ref_wireframe_1__s42.mp4,121,8,120,False,24228e2e83b8f6ac332c9c7d7ae48581,False,,neutral,v2,dedup_group=1;start_anchor=wireframe_2_start9;endpoint_class=wireframe
start_v2__wireframe_2__s43,S-GRID-START,NULLGEN,,wireframe_2,43,store/gens/005_base_cond/02_neutral__dai/videos/G-fit__ctt_v2__wireframe_2__ref_wireframe_1__s43.mp4,121,8,120,False,0d4e0dc5e81be17e40ee5bc26c878235,False,,neutral,v2,dedup_group=1;start_anchor=wireframe_2_start9;endpoint_class=wireframe
start_v2__animalization_0__s42,S-GRID-START,NULLGEN,,animalization_0,42,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__animalization_0__ref_animalization_1__s42.mp4,121,8,120,False,d903c7008b34311de0662b8efa7cedc1,False,,neutral,v2,dedup_group=2;start_anchor=animalization_0_start9;endpoint_class=animalization
start_v2__animalization_0__s43,S-GRID-START,NULLGEN,,animalization_0,43,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__animalization_0__ref_animalization_1__s43.mp4,121,8,120,False,f28f188dc838765da2b7e891cb99a09c,False,,neutral,v2,dedup_group=2;start_anchor=animalization_0_start9;endpoint_class=animalization
start_v2__color_rain_0__s42,S-GRID-START,NULLGEN,,color_rain_0,42,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__color_rain_0__ref_color_rain_1__s42.mp4,121,8,120,False,b084ddb84ae60a6bf73e4da9fa03c90c,False,,neutral,v2,dedup_group=3;start_anchor=color_rain_0_start9;endpoint_class=color_rain
start_v2__color_rain_0__s43,S-GRID-START,NULLGEN,,color_rain_0,43,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__color_rain_0__ref_color_rain_1__s43.mp4,121,8,120,False,f9c05f3366bb1ffe5524fdb66c7c1532,False,,neutral,v2,dedup_group=3;start_anchor=color_rain_0_start9;endpoint_class=color_rain
start_v2__earth_element_4__s42,S-GRID-START,NULLGEN,,earth_element_4,42,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__earth_element_4__ref_earth_element_0__s42.mp4,121,8,120,False,6cb21f852f0e5cb0af62dbf5154ebf87,False,,neutral,v2,dedup_group=2;start_anchor=earth_element_4_start9;endpoint_class=earth_element
start_v2__earth_element_4__s43,S-GRID-START,NULLGEN,,earth_element_4,43,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__earth_element_4__ref_earth_element_0__s43.mp4,121,8,120,False,e5f0ebdc1b1731d3e5754bdd71f7950a,False,,neutral,v2,dedup_group=2;start_anchor=earth_element_4_start9;endpoint_class=earth_element
start_v2__gas_transformation_6__s42,S-GRID-START,NULLGEN,,gas_transformation_6,42,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__gas_transformation_6__ref_gas_transformation_0__s42.mp4,121,8,120,False,f5c6293979d44274293ed779ebfdea7d,False,,neutral,v2,dedup_group=2;start_anchor=gas_transformation_6_start9;endpoint_class=gas_transformation
start_v2__gas_transformation_6__s43,S-GRID-START,NULLGEN,,gas_transformation_6,43,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__gas_transformation_6__ref_gas_transformation_0__s43.mp4,121,8,120,False,32b1271cba4e7d1581ee705aa49b73c8,False,,neutral,v2,dedup_group=2;start_anchor=gas_transformation_6_start9;endpoint_class=gas_transformation
start_v2__illustration_scene_4__s42,S-GRID-START,NULLGEN,,illustration_scene_4,42,store/gens/005_base_cond/02_neutral__dai/videos/G-memo-probe__ctt_v2__illustration_scene_4__ref_illustration_scene_0__s42.mp4,121,8,120,False,9787fc6b52c119a938f9b3fc71d66cb7,False,,neutral,v2,dedup_group=1;start_anchor=illustration_scene_4_start9;endpoint_class=illustration_scene
